,Name, Gold,Bond_rate,Breakeven_Inflation,Case_shiller,Cons_price_index,Construction_spending,Corp_profits,Debt,Exchange_rate,GDP,Housing_starts,Ind_production,Oil,Prod_price_index,Unemployment
23,ALB,-0.062853036175,-0.43259674661,-0.335258047198,0.58283507163,0.676254835052,0.609235858963,0.341442393511,0.668005809251,0.553597290443,0.648864759294,0.582681330098,0.464631912943,-0.329569264741,-0.105720470191,-0.616227209021
24,ALGN,-0.45989316521,-0.484700556089,-0.662057352352,0.936914009406,0.965900167033,0.951009957221,0.577817946321,0.81428465759,0.864620596195,0.913311014769,0.891924136695,0.759040359264,-0.658194328214,-0.254263555683,-0.893491607988
25,ALK,-0.56459422765,-0.418183677838,-0.697201540372,0.952190089142,0.960695811341,0.974028771667,0.618445119591,0.783036680564,0.898257585105,0.977563069263,0.909876986735,0.785692005604,-0.74028248063,-0.296081318288,-0.965384633582
26,ALL,-0.51861618462,-0.469423131681,-0.586646279446,0.935679006359,0.962503320146,0.940936399797,0.741837615498,0.884927522962,0.806746225347,0.952807778529,0.934133074947,0.87293903627,-0.617787247303,-0.157351529432,-0.912824309536
27,ALXN,-0.341146466099,-0.46033954318,-0.396791449078,0.720174344863,0.805623511639,0.75022224309,0.772924364851,0.794639992606,0.513018158576,0.752210035458,0.826894378841,0.961402524416,-0.304716352197,0.221557783276,-0.634536116729
28,AMAT,-0.489382530893,-0.309434205868,-0.563102949031,0.876845916202,0.855254194053,0.85422730045,0.517610364441,0.726117499003,0.765946466359,0.819096049239,0.77756040305,0.64613217881,-0.587118194577,-0.261813941021,-0.827638194919
29,AMD,-0.0242215558384,0.338526246052,-0.00936811543663,-0.122638338968,-0.215817177919,-0.144850564223,-0.319204160675,-0.142550949181,0.0349411963596,-0.000125707912231,-0.316939236804,-0.539104170411,-0.0742338350376,-0.410524929563,-0.102588362025
30,AME,-0.354197954637,-0.494708365193,-0.403838407296,0.799060524184,0.883735644402,0.818461465772,0.825451400228,0.91419064982,0.602040468047,0.872202361883,0.889172383026,0.960692427615,-0.366736373178,0.147300021855,-0.773866398056
31,AMG,-0.319556731313,-0.347356366546,-0.201989684812,0.613862994795,0.675530029833,0.599137553153,0.793025404155,0.773189551264,0.34509166495,0.606309062468,0.711816368113,0.898027730066,-0.146641717891,0.31347036603,-0.499848685441
32,AMGN,-0.516566579122,-0.491937069581,-0.62392718606,0.936589324606,0.967962909995,0.951166304958,0.722067611658,0.880294194406,0.818337344764,0.96393980206,0.939255929835,0.886287570513,-0.640033907098,-0.15508430245,-0.923125021714
33,AMP,-0.525020839418,-0.322737825077,-0.45018816386,0.85022384109,0.855343277624,0.828101335362,0.772550195017,0.831115231184,0.625898843215,0.844454999128,0.843742743207,0.904470065904,-0.4271771021,0.0385779716709,-0.80231535949
34,AMZN,-0.436977265922,-0.490576146081,-0.720181151492,0.911457929439,0.931805318222,0.941155442522,0.460090643732,0.750133151687,0.919223109326,0.923079328491,0.849405193286,0.632915899874,-0.765535350773,-0.40079904894,-0.92599248136
35,ANDV,-0.467870413911,-0.519873727352,-0.611220768323,0.893837377343,0.94050051507,0.926813586686,0.721928804611,0.8275232998,0.810266625933,0.956541059208,0.918087661425,0.870281821852,-0.662496554413,-0.155779001582,-0.903899889089
36,ANSS,-0.29952834239,-0.629270555041,-0.507527582306,0.834884938746,0.937498515357,0.871647784401,0.751251469762,0.923935059218,0.722765027056,0.923412655422,0.916621920176,0.8961705992,-0.501831386851,0.000138866538106,-0.827296357687
37,ANTM,-0.581344822897,-0.367790650296,-0.669630174086,0.916228680555,0.923925881153,0.932637394186,0.618422988817,0.771205974708,0.842406409154,0.944338573775,0.857686445162,0.812864778592,-0.702858475215,-0.245044833555,-0.927630136706
38,AON,-0.524541538479,-0.442494828293,-0.642164117243,0.953514036883,0.975016780981,0.960083485236,0.655320750408,0.869193126805,0.83588558081,0.965606709026,0.921617913655,0.84458377365,-0.652123542358,-0.197630992418,-0.940804168701
39,AOS,-0.503983876803,-0.492726641303,-0.708664765652,0.960677576158,0.976433178544,0.977735290024,0.588254041408,0.824837735487,0.912832159671,0.966603715552,0.909989775712,0.751857767772,-0.747889083996,-0.332656262066,-0.958990969637
40,APA,0.381967767387,0.545297147123,0.595002410389,-0.766428591376,-0.823720537142,-0.830888489533,-0.617478043786,-0.706106678497,-0.787280877469,-0.876758170345,-0.829518859626,-0.680768496175,0.680409185756,0.262814658798,0.817450182155
41,APC,0.267695629634,-0.0382475189749,0.445802347076,-0.121800700273,-0.0425033167132,-0.155424605496,0.231924222507,0.158346750096,-0.430564312156,-0.246310003897,-0.000505901403335,0.341834958654,0.567084635008,0.743179084439,0.357146738438
42,APD,-0.569762092009,-0.401476225915,-0.683563971888,0.935965823089,0.939995897315,0.936958492973,0.623337517228,0.815177729562,0.81272512548,0.942252474609,0.881454808406,0.85041714445,-0.662535756344,-0.197862823399,-0.934177430933
43,APH,-0.506007489572,-0.480015271548,-0.639979063797,0.948979995481,0.974077794671,0.960227048292,0.67968814448,0.865570062569,0.842611726956,0.963031521035,0.923966810974,0.844228287791,-0.658997023619,-0.207770407511,-0.937612098054
44,ARE,-0.469767978158,-0.432125955085,-0.714765637426,0.87371757154,0.880901771117,0.909633292363,0.470916916682,0.69735989006,0.88984446194,0.903717573642,0.784384702103,0.618660694033,-0.779596849364,-0.429744680095,-0.910785077194
45,ATVI,-0.528510900073,-0.418101171764,-0.750057366403,0.93677528394,0.932697151001,0.960393829326,0.46197912291,0.727902027867,0.93857447805,0.922689087868,0.856078506454,0.641365773447,-0.795194522613,-0.430736503048,-0.94361486553
46,AVB,-0.386997412117,-0.573612072242,-0.692945410983,0.865576876179,0.948787772985,0.930427868962,0.5816926626,0.809642337005,0.856979735266,0.973939652116,0.878550018729,0.813082905514,-0.697533094011,-0.211643576279,-0.918317718804
47,AVGO,-0.530644110431,-0.428600730208,-0.758007585801,0.933443520378,0.937696350622,0.96305611351,0.49689162986,0.728390840937,0.941986751511,0.943153344512,0.84650751035,0.675460960916,-0.809771602818,-0.424327079171,-0.948780924471
48,AVY,-0.608171334927,-0.377175348578,-0.724662886483,0.951770514832,0.930488619119,0.955912856294,0.519126897735,0.753418805226,0.932021655736,0.940733637404,0.867625442598,0.663449604578,-0.803723974467,-0.458854974297,-0.973182575535
49,AWK,-0.409949268538,-0.557645243732,-0.693338195076,0.9216141361,0.976704526492,0.957271358087,0.546574486496,0.845717864043,0.883641720361,0.966970653044,0.905630816406,0.766493113522,-0.709304399688,-0.276922941421,-0.942180031441
50,AXP,-0.282141850873,-0.314913023067,-0.143890435185,0.6408551988,0.705624315626,0.625928881685,0.794721363705,0.831775938801,0.335232055971,0.646269279677,0.742924969857,0.891266266401,-0.0715095635622,0.378803398114,-0.542526107984
51,AYI,-0.560274239374,-0.456741347338,-0.781749933494,0.94925203943,0.95339840263,0.97339987536,0.495828015293,0.757150704692,0.925431825306,0.949366852702,0.886010257526,0.724678362178,-0.802259764555,-0.400511573921,-0.963219201975
52,AZO,-0.46086461808,-0.543283604351,-0.719400399343,0.923151505938,0.979735613799,0.966331858854,0.595843747265,0.827846407954,0.871308446728,0.975377495969,0.923123780453,0.842336064691,-0.708796855661,-0.22484020957,-0.937616027376
