,Name, Gold,Bond_rate,Breakeven_Inflation,Case_shiller,Cons_price_index,Construction_spending,Corp_profits,Debt,Exchange_rate,GDP,Housing_starts,Ind_production,Oil,Prod_price_index,Unemployment
45,ATVI,-0.516433581428,-0.428961395746,-0.766208219617,0.935385377496,0.927457836261,0.948686327107,0.443431214583,0.71997195679,0.926584143646,0.927068281024,0.837364346997,0.62881673721,-0.78645851988,-0.433582113623,-0.952609232639
46,AVB,-0.336788803285,-0.628063675795,-0.700983531732,0.857044759051,0.946343129288,0.920165280675,0.576101121515,0.822951682865,0.849499862973,0.970585903136,0.869874899824,0.808802138063,-0.696571057203,-0.204785188266,-0.908473060929
47,AVGO,-0.512741783025,-0.4503180033,-0.766518078997,0.929619639579,0.937016231895,0.965784904368,0.479720655753,0.718905018359,0.944037385714,0.946267059463,0.843856099084,0.668031653226,-0.819842734478,-0.431295124657,-0.95246623373
48,AVY,-0.600270841056,-0.342879538797,-0.708584518713,0.951692793351,0.922583286073,0.949654088046,0.468461268406,0.733478166591,0.905961572055,0.923269278528,0.85522990499,0.6494139208,-0.774875376195,-0.432007544364,-0.97051626965
49,AWK,-0.3950531435,-0.572056682237,-0.687926046824,0.922591799273,0.976025701569,0.955425424785,0.559493180748,0.859163614468,0.876113321695,0.960724085672,0.903030681118,0.764685632625,-0.700377297605,-0.266989178903,-0.931738613055
50,AXP,-0.351924705595,-0.294554901983,-0.198889785356,0.665940234326,0.715309115707,0.649617554079,0.829296395198,0.784279989493,0.362001190069,0.688093575226,0.751081742939,0.914273196954,-0.11919394903,0.353578875095,-0.593033866705
51,AYI,-0.537330445481,-0.445297491973,-0.760201045899,0.949280964856,0.953671527225,0.974598086982,0.488184621691,0.754997372912,0.926810995916,0.957055157812,0.877957082435,0.696990382511,-0.791333454834,-0.402487649304,-0.973817699333
52,AZO,-0.442096473045,-0.557681665929,-0.716205038393,0.923724039456,0.984398196277,0.971698142408,0.593055904699,0.843554005136,0.883604634325,0.989879541181,0.918428272389,0.827581200831,-0.710663253941,-0.234329386599,-0.950416408331
53,BA,-0.602465206424,-0.332233526538,-0.60267388129,0.932225444637,0.931395959838,0.930054145427,0.682153009051,0.805485260397,0.790292089203,0.933071708134,0.899405567279,0.848967958521,-0.601563592703,-0.157058177825,-0.918665888507
54,BAC,-0.833676782547,0.215028562544,-0.351943121173,0.736949311181,0.574985191851,0.655705098336,0.506104119843,0.442945520608,0.60972192184,0.660464256401,0.5859936591,0.409017665261,-0.526280009393,-0.380054862625,-0.766646533457
55,BAX,-0.341275380177,-0.509891481424,-0.46504540297,0.877100216226,0.935091463917,0.884886161707,0.664181844843,0.922546903081,0.714331131479,0.906047067915,0.89999553574,0.809072497103,-0.497903387441,-0.0469339596465,-0.8529129758
56,BBT,-0.54395490796,-0.329750537408,-0.45700639036,0.878069380519,0.892734958094,0.891334046686,0.763580036334,0.810588418909,0.745495347106,0.897220239531,0.880288634404,0.801861023694,-0.517186431707,-0.111957561161,-0.866328102534
57,BBY,-0.774782053599,0.222457162505,-0.56233007668,0.636098309569,0.437680078205,0.547161119665,0.211161178285,0.21943447303,0.599770323616,0.540851442385,0.37424598297,0.188093376526,-0.601331820446,-0.562792586351,-0.68229826636
58,BCR,-0.535430326827,-0.425230501781,-0.723150444965,0.95514628674,0.962304649716,0.976077901908,0.540390606354,0.779448321875,0.906770994725,0.966028141683,0.884872654193,0.735679054588,-0.754838255517,-0.3368916901,-0.966096050343
59,BDX,-0.565769822749,-0.413694102809,-0.724361094849,0.965416228429,0.961648751525,0.974978756311,0.549819708814,0.784027590284,0.903886251248,0.965188448902,0.888291519572,0.740960853672,-0.762494155831,-0.34904186308,-0.973443110774
60,BEN,-0.19342812337,-0.100996412575,0.154384847008,0.341558195469,0.390731238064,0.304778970655,0.69623713653,0.555913169452,-0.00358495826627,0.342853140853,0.473682663937,0.721861714185,0.180858468569,0.529903182181,-0.243579516347
61,BIIB,-0.450317405787,-0.42343847608,-0.46635815216,0.820417346557,0.866476658219,0.832811511179,0.771996202326,0.833662445422,0.622639158764,0.861123037837,0.856415902009,0.934395737145,-0.434703065173,0.0753579672214,-0.788381041717
62,BK,-0.715579452414,-0.193845742956,-0.601250486202,0.937094218693,0.875672462097,0.915751737518,0.588422758059,0.689364787155,0.832639201922,0.908440167741,0.840229987116,0.7013538174,-0.70430452915,-0.348281972852,-0.951297545577
63,BLK,-0.580895894402,-0.370950345439,-0.58718621162,0.937889444203,0.945258422249,0.937012416564,0.685362045581,0.847083847263,0.798727104192,0.947566715891,0.91424663148,0.839536333446,-0.624947192818,-0.184381624071,-0.930610239592
64,BLL,-0.452122100917,-0.520694878801,-0.644366603237,0.926795784767,0.977194472288,0.96015826604,0.655743051841,0.858851003792,0.835759831676,0.983750265444,0.918612668221,0.862206826889,-0.659995191572,-0.174189610017,-0.939038670872
65,BMY,-0.525732065241,-0.478998136523,-0.682476583135,0.91541894542,0.948713425405,0.941757395292,0.628363473991,0.825929190895,0.824168198432,0.95163722771,0.91481155099,0.848877948336,-0.671254832648,-0.201927094531,-0.925781116833
66,BRK-B,-0.582333927261,-0.396209520943,-0.606305312189,0.945451326477,0.943804731072,0.937312449268,0.706374126805,0.836770614426,0.802707796346,0.944357096382,0.91391158359,0.857099892658,-0.63149105269,-0.176694992002,-0.929036152447
67,BSX,-0.606545768512,-0.342745093844,-0.730620414271,0.962783533941,0.934102454199,0.963851213339,0.500255973816,0.745060016879,0.908483524641,0.939533929669,0.852904455048,0.674645390404,-0.771193705054,-0.406620100273,-0.970362796956
68,BWA,-0.192095289159,-0.164517619019,-0.0371104985054,0.41089198172,0.484547846894,0.4082827192,0.6443085761,0.578725276772,0.110933171522,0.444153621694,0.502585244808,0.800149372901,0.0962067649455,0.510135900071,-0.325133877359
69,BXP,-0.34085994961,-0.595546514725,-0.625861546824,0.858494451774,0.942311470536,0.905224155162,0.656468740425,0.865544708946,0.779822829843,0.957559179108,0.873772298767,0.868892755316,-0.612380545807,-0.100131255845,-0.884692959648
70,C,-0.676098173336,0.0639691023543,-0.27649506022,0.700967762254,0.60780187363,0.625726474603,0.571895855461,0.507737218505,0.505950129021,0.650314989137,0.626258083473,0.582558510084,-0.387169695313,-0.131339750479,-0.710843058834
71,CA,-0.4682189261,-0.42878299571,-0.542904095244,0.871845824675,0.914325849848,0.88463144082,0.712194560525,0.879086838916,0.730517250657,0.912110244146,0.872589919086,0.824235701357,-0.517759819421,-0.102596513698,-0.859372892257
72,CAG,-0.455957136544,-0.533943311163,-0.671937957557,0.917965815106,0.954792522352,0.945581507421,0.565138155391,0.831591679212,0.867629872168,0.950696895137,0.919390049748,0.753474745463,-0.719689779783,-0.284791528091,-0.941926657048
73,CAH,-0.576099304206,-0.377570242669,-0.67216474627,0.912197958371,0.925955436126,0.931056261529,0.613536757875,0.775025480104,0.805632506831,0.944989730498,0.878361737732,0.849822172772,-0.664941513236,-0.188465948789,-0.926371428052
74,CAT,0.304661457915,-0.200416587447,0.216503440746,0.0680262437952,0.235713614198,0.115895668413,0.314957898011,0.42793404825,-0.116265114129,0.200824909857,0.194775493458,0.4524942785,0.357203775678,0.600773145974,-0.030578721539
75,CB,-0.431610190724,-0.536550597809,-0.624497972732,0.933753271531,0.989942928915,0.955301500743,0.669611627143,0.901357484858,0.824816086426,0.973446152447,0.94094970327,0.867996056257,-0.621522343363,-0.146086166789,-0.928928578205
76,CBG,-0.550838608884,-0.21767114915,-0.452380703778,0.76826169387,0.776039707703,0.770079312564,0.589489204248,0.66506229248,0.630962621551,0.825167170998,0.750719051922,0.788759521991,-0.503006825743,-0.06657627614,-0.814996879086
77,CBS,-0.330441224858,-0.445217363596,-0.335820979433,0.785676835292,0.865190342109,0.791824084805,0.785559411072,0.9239289439,0.552806139236,0.833583653759,0.860264865815,0.926753163421,-0.293991946216,0.188977372052,-0.743935510268
78,CCI,-0.387669514795,-0.610593713255,-0.58406458128,0.906527062371,0.974101690522,0.932714239776,0.729368724003,0.92098838378,0.798071718172,0.960119413848,0.947826630302,0.873541339164,-0.607017701106,-0.128243713437,-0.903599464948
79,CCL,-0.626182360727,-0.295034588939,-0.708065252508,0.880288019588,0.850844228868,0.901351927547,0.461189882575,0.620312732789,0.908383633525,0.899724171533,0.793568502687,0.589160821508,-0.83539915297,-0.50792351152,-0.941746228605
80,CELG,-0.595615233777,-0.400232723426,-0.657068878953,0.935487054316,0.940711716884,0.944636037018,0.686269027146,0.79524087842,0.823685121433,0.956558222671,0.916829550917,0.857250223194,-0.672693651456,-0.200789422112,-0.937241783094
81,CERN,-0.372379204855,-0.508024312725,-0.479039172395,0.801218995836,0.879840947006,0.829177638963,0.776344980992,0.854735754659,0.625100548993,0.873155298316,0.872233053663,0.941443287452,-0.439084208796,0.0928069602072,-0.779326086599
82,CF,-0.138117515348,-0.360289477672,-0.0960534578129,0.400496508689,0.517518129481,0.453495955027,0.718233342142,0.565987563165,0.206878579675,0.501523093101,0.576112954812,0.816519567077,-0.0590065492867,0.412820023122,-0.343599277413
83,CHD,-0.42239779912,-0.583748337732,-0.667719848679,0.926382178714,0.989464016535,0.966938395622,0.654086631897,0.887769848812,0.858565917107,0.984679057268,0.940594190515,0.845860079544,-0.682619283096,-0.199376754463,-0.940176351549
84,CHK,0.343974075144,0.589915731776,0.746044936526,-0.697180615056,-0.731944242237,-0.77441939024,-0.352274134635,-0.534602435024,-0.888365341254,-0.784061003711,-0.674147269294,-0.397170010942,0.849404418126,0.609980014613,0.796165232018
85,CHRW,-0.250660991594,-0.214300978886,-0.572273229308,0.51176134031,0.511782122264,0.529097319594,0.0614806707226,0.321243227312,0.572049195877,0.593108508259,0.3713687406,0.322741024389,-0.572160509099,-0.345114991072,-0.618572467739
86,CHTR,-0.497118307972,-0.472846408787,-0.641592789864,0.958984097256,0.983892660351,0.969750332116,0.648152307431,0.850998879746,0.859347122296,0.966551448791,0.924524938561,0.824224702893,-0.660764339694,-0.206143760623,-0.940818373357
87,CI,-0.570205681557,-0.423289555167,-0.702829385426,0.943406759509,0.956844745989,0.968221065656,0.574925870297,0.785066963038,0.888026454058,0.973930532745,0.91170272439,0.794018431071,-0.743124421132,-0.289194518785,-0.968568420959
88,CINF,-0.436254667322,-0.530267076569,-0.649141694124,0.933261741849,0.971471865917,0.951575899042,0.601250405681,0.857661880017,0.87040642428,0.950988636142,0.914266217118,0.755092382164,-0.681707803563,-0.274532025251,-0.932326712546
89,CL,-0.418651707795,-0.542763132017,-0.558602582686,0.907508296497,0.964352031172,0.925652058655,0.73938338926,0.924158185679,0.749258153885,0.944170785213,0.943953982505,0.910882743722,-0.54439387318,-0.0463248050871,-0.887740134417
90,CLX,-0.528814363756,-0.492213284282,-0.746839063942,0.9496092739,0.970301233034,0.971943032175,0.544113454691,0.804205704516,0.918383142949,0.973739302008,0.912781669145,0.758414915657,-0.781106717305,-0.35163709537,-0.974554639343
91,CMA,-0.667436830591,-0.0241538650743,-0.386302499145,0.812028662986,0.722192892116,0.761580436543,0.589159728197,0.595656897598,0.645479936202,0.739118320997,0.694827216066,0.596936905137,-0.465103500111,-0.208428352342,-0.782526470789
92,CMCSA,-0.461010396164,-0.505071399937,-0.58433151591,0.936716144645,0.985100150373,0.957423608479,0.720504714499,0.896688931316,0.809317647462,0.974072901826,0.95193454157,0.887640117713,-0.599932337745,-0.116013052262,-0.928215932426
93,CME,-0.611272946485,-0.355929734502,-0.712005385703,0.960815853006,0.938943379422,0.96676588163,0.555273525107,0.736608752724,0.921665576029,0.946181623712,0.870861407261,0.693463620898,-0.779985597818,-0.402724956389,-0.96356749091
94,CMG,-0.34019873444,-0.360289053128,-0.385291862146,0.638187509738,0.713781641155,0.669452369058,0.702377403264,0.664987912057,0.442895689977,0.705996995541,0.7142203595,0.905266278626,-0.267816037334,0.245931085179,-0.596801534856
95,CMI,-0.222465598621,-0.338765139279,-0.21731711825,0.633691159331,0.714146905447,0.641403616533,0.74065312137,0.805555346376,0.375138339107,0.713619973059,0.696996965367,0.865931812753,-0.123170712996,0.318123463045,-0.611907335251
96,CMS,-0.427905077795,-0.572536540092,-0.696652561588,0.933381388808,0.985902372598,0.96546666953,0.599895878439,0.869828371655,0.882075964549,0.97642427898,0.922624151568,0.803251554991,-0.711778619646,-0.257015232662,-0.945583505513
97,CNC,-0.522612421032,-0.474473844136,-0.731943051947,0.912442460153,0.937827497406,0.95389878306,0.562089026155,0.762055202524,0.886693965139,0.965591205122,0.873780928085,0.774866092521,-0.761756345485,-0.313269931802,-0.951010931032
98,CNP,-0.123276959304,-0.54062443005,-0.271473444407,0.711859882477,0.816411138227,0.713484487966,0.726648893721,0.920788565383,0.467577096105,0.766795847758,0.79254226074,0.859912986046,-0.18615715436,0.286949852552,-0.650731744665
99,COF,-0.469790493971,-0.361584968401,-0.423547440341,0.851886394964,0.890787091471,0.860432481571,0.78063298218,0.841066917983,0.658207038836,0.898086943862,0.87733206,0.911439346883,-0.428538340972,0.0605112329243,-0.834894192504
100,COG,-0.0758925047922,-0.360274022838,0.0258459910597,0.45845139067,0.557971265129,0.443539125302,0.692778439151,0.745807346059,0.13379458136,0.456091591399,0.624894650116,0.805289899764,0.110355994324,0.539328386384,-0.329030998777
101,COL,-0.671264168924,-0.277027921669,-0.667337436787,0.927545583462,0.906271806787,0.931066775305,0.568004348104,0.74191666905,0.84287450059,0.92868320696,0.862129669813,0.768149749363,-0.709318532413,-0.306956788541,-0.953485752935
102,COO,-0.393967937219,-0.512913672381,-0.524672378206,0.888207329812,0.946752540528,0.904942608586,0.744317277748,0.89575500097,0.719587278714,0.943419173517,0.907475508363,0.917138999658,-0.512153193153,0.00489726189376,-0.87232894976
103,COP,-0.0632946468953,-0.149437155729,0.157395796119,0.292609553086,0.369731640705,0.26569596722,0.635679060302,0.523650957725,-0.0577742751146,0.282060985446,0.420461162888,0.736396073452,0.283042290957,0.650301744569,-0.15505736363
104,COST,-0.450182986765,-0.549924052871,-0.658153560869,0.927155874151,0.984885991201,0.955925948375,0.659017170931,0.876427926586,0.849885803791,0.984261090886,0.939161569573,0.859822570362,-0.672714423775,-0.183683117054,-0.93715935564
105,CPB,-0.540296285085,-0.44059751567,-0.707536395684,0.94164049391,0.938061849332,0.946801605261,0.490408562513,0.796736424874,0.904742165238,0.927033359811,0.884760174964,0.685276039072,-0.758457162857,-0.385803354618,-0.958778955352
106,CRM,-0.480861650385,-0.474194381947,-0.658645259691,0.926549462784,0.963615364319,0.95161149568,0.618568666696,0.827685821055,0.83473990987,0.977884835489,0.910373937174,0.828236921079,-0.660260261586,-0.202553401052,-0.953688229445
107,CSCO,-0.693199849587,-0.294163710867,-0.715793792373,0.926306275783,0.855082877497,0.913189297732,0.558323257859,0.676234412485,0.886633233804,0.891365083657,0.815953064842,0.611433026772,-0.788363939249,-0.490101407127,-0.949645919838
108,CSX,-0.427732190846,-0.312369766796,-0.420765719391,0.785503621578,0.820874011832,0.790883541438,0.667265405862,0.728395670551,0.621162587654,0.816798709271,0.773469271935,0.833801882812,-0.421011671791,0.0412665899611,-0.753727444083
109,CTAS,-0.50266895525,-0.489241547165,-0.716205988316,0.954745441006,0.977326701611,0.98405490228,0.592323920369,0.799663015029,0.916556157538,0.977921183789,0.909306180063,0.762149431686,-0.752156206881,-0.323895958158,-0.962413212549
110,CTL,0.142952470865,-0.287839585027,0.105797953503,0.0296729778023,0.115324690444,0.0385611379829,0.350566127343,0.230159852792,-0.128116238292,0.0448290924733,0.116211202325,0.410545925109,0.156569348506,0.368376193361,0.0804000832766
111,CTSH,-0.529795685045,-0.370927687265,-0.673496805409,0.860432382729,0.890253986166,0.898575358934,0.533895244431,0.723540830877,0.804431003825,0.92479374267,0.840843041945,0.793233463397,-0.675215023587,-0.232633047042,-0.913943917667
112,CTXS,0.153066559322,-0.544579991111,-0.315051743474,0.37057318425,0.521846462989,0.445722179511,0.239872704377,0.529388594153,0.445634251736,0.563402045303,0.404840233783,0.353107894138,-0.272252739929,-0.0349352851508,-0.458267574616
113,CVS,-0.550546021512,-0.458141060832,-0.671310600276,0.911507033574,0.939461871856,0.942725288198,0.642629621606,0.800569231243,0.823590816241,0.944399112148,0.91212717025,0.859807385169,-0.688305275925,-0.203933477777,-0.920883940387
114,CVX,0.0708327717814,-0.460080968245,0.0212791976029,0.464190980796,0.613030994507,0.468519657052,0.690529617779,0.84711327958,0.186614146207,0.544561522707,0.619628410271,0.786898913666,0.112120436759,0.524127301543,-0.38461341207
115,CXO,-0.111992572715,-0.400787464708,-0.293860870349,0.629899658713,0.736260541329,0.66341487736,0.569557564314,0.785225371363,0.447717023857,0.737018835452,0.659013695088,0.775432128632,-0.178922356744,0.239776429103,-0.63492947954
116,D,-0.447364890699,-0.513864835561,-0.621034729112,0.925911741002,0.976907324131,0.946979983763,0.698752394614,0.898017812146,0.790275088553,0.967337544614,0.935807910664,0.906767705028,-0.586248914041,-0.0814572047585,-0.915943477788
